mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kneighborsclassifier__n_neighbors,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.004799604415893555,0.0004007821278793102,0.0076004981994628905,0.0007997517508421927,55,{'kneighborsclassifier__n_neighbors': 55},0.375,0.3290453180096643,0.36298485046362805,0.34615384615384615,0.3888888888888889,0.3604145807032054,0.021059563913726286,51,0.4811823045804515,0.42226110697443536,0.48354827859849375,0.43408443408443415,0.5058929374718848,0.46539381234193994,0.03181115435726392,49
0.004199504852294922,0.0007475637568336631,0.007000160217285156,4.1019083342755444e-07,40,{'kneighborsclassifier__n_neighbors': 40},0.375,0.35988311349092333,0.3396401985111662,0.35042735042735046,0.3942307692307692,0.36383628633204185,0.01912762869246782,47,0.4811823045804515,0.4647841609866926,0.42516058820406644,0.44743778558211555,0.5060410096735992,0.46492116980538506,0.02771951326971827,50
0.004401302337646485,0.0004905849507552783,0.006999015808105469,2.4453890619198006e-06,41,{'kneighborsclassifier__n_neighbors': 41},0.375,0.3518185973618911,0.34473357711897606,0.33653846153846156,0.3942307692307692,0.3604642810500196,0.021194860609848296,50,0.4811823045804515,0.458991360257183,0.4410351061513852,0.42286760858189426,0.5060410096735992,0.46202347784890263,0.029283071325685448,51
0.0044005393981933595,0.0004917022697643868,0.0069996356964111325,0.0008938293973405387,53,{'kneighborsclassifier__n_neighbors': 53},0.375,0.3290453180096643,0.36298485046362805,0.34615384615384615,0.375,0.35763680292542765,0.017781418074372245,58,0.4811823045804515,0.42319057280063666,0.48354827859849375,0.43662422233850806,0.4788995726495727,0.46068899019353254,0.025531912083581167,52
0.005400800704956054,0.0023334395257698106,0.0075985431671142575,0.0004870812937792202,52,{'kneighborsclassifier__n_neighbors': 52},0.375,0.3290453180096643,0.36298485046362805,0.34615384615384615,0.375,0.35763680292542765,0.017781418074372245,58,0.4811823045804515,0.42319057280063666,0.48354827859849375,0.43662422233850806,0.4760458839406208,0.4601182524517421,0.02514745648187979,53
0.004200267791748047,0.0004014736789510568,0.006800651550292969,0.0003994712221971787,51,{'kneighborsclassifier__n_neighbors': 51},0.375,0.3290453180096643,0.34685581820556355,0.3557692307692308,0.375,0.3563340733968917,0.017502377959323967,65,0.4811823045804515,0.42428093720056775,0.46215965317954666,0.4522293903737203,0.4788995726495727,0.4597503715967718,0.020719412274805216,54
0.00459895133972168,0.000489183952137545,0.008200788497924804,0.002399373307405236,59,{'kneighborsclassifier__n_neighbors': 59},0.375,0.3269230769230769,0.34176243959775365,0.36004273504273504,0.3942307692307692,0.35959180415886693,0.02375965369635144,55,0.4811823045804515,0.39339786547530403,0.45382779892583813,0.4609157203142165,0.5060410096735992,0.4590729397938819,0.03752051793089772,55
0.004200649261474609,0.00040033287815461233,0.007600212097167968,0.0004885425464528837,50,{'kneighborsclassifier__n_neighbors': 50},0.3671875,0.3290453180096643,0.34176243959775365,0.34615384615384615,0.3846153846153846,0.3537528976753298,0.019722894319133627,82,0.47283048414459095,0.42428093720056775,0.45382779892583813,0.43662422233850806,0.49271255060728747,0.4560551986433585,0.024565420804664895,56
0.004599905014038086,0.0004899607863751631,0.007400226593017578,0.0008006339611912659,71,{'kneighborsclassifier__n_neighbors': 71},0.375,0.3269230769230769,0.3549203343345958,0.34615384615384615,0.3846153846153846,0.3575225284053807,0.020551543261239133,61,0.4839404116076811,0.39339786547530403,0.4752914126337171,0.43408443408443415,0.49271255060728747,0.45588533488168476,0.03714805542771916,57
0.004599380493164063,0.0004896288860140694,0.008000421524047851,0.0006319575297662586,60,{'kneighborsclassifier__n_neighbors': 60},0.375,0.3269230769230769,0.3498269557267859,0.34615384615384615,0.3942307692307692,0.3584269296068956,0.02355275973712928,56,0.4839404116076811,0.39339786547530403,0.4602618837101596,0.43408443408443415,0.5060410096735992,0.45554512091023563,0.03924593636094043,58
0.0057999610900878905,0.002135790649760973,0.008599805831909179,0.0023320605355149964,56,{'kneighborsclassifier__n_neighbors': 56},0.375,0.3269230769230769,0.3549203343345958,0.34615384615384615,0.3846153846153846,0.3575225284053807,0.020551543261239133,61,0.4839404116076811,0.39339786547530403,0.4728327228327228,0.43408443408443415,0.49271255060728747,0.45539359692148584,0.03690338516678934,59
0.007400941848754883,0.0031993751433569907,0.007400035858154297,0.0004900791179542252,76,{'kneighborsclassifier__n_neighbors': 76},0.3653846153846154,0.3173076923076923,0.36453571894998044,0.3557692307692308,0.3846153846153846,0.35752252840538074,0.022205076923373777,60,0.46972052301832445,0.37582907854506725,0.48870573870573863,0.4496372353515211,0.49271255060728747,0.45532102524558776,0.04259409784370682,60
0.0051997661590576175,0.0004010916996291118,0.009000015258789063,0.001789071389476291,58,{'kneighborsclassifier__n_neighbors': 58},0.375,0.3269230769230769,0.3498269557267859,0.34615384615384615,0.3942307692307692,0.3584269296068956,0.02355275973712928,56,0.4811823045804515,0.39339786547530403,0.4616312925794143,0.43408443408443415,0.5060410096735992,0.45526738127864064,0.038901409215461744,61
0.004800176620483399,0.0016008150330220205,0.008198928833007813,0.0007485963331889932,57,{'kneighborsclassifier__n_neighbors': 57},0.375,0.3269230769230769,0.3498269557267859,0.34615384615384615,0.3846153846153846,0.3565038526838187,0.02078023857338469,64,0.4839404116076811,0.39339786547530403,0.46450193084717567,0.43408443408443415,0.49271255060728747,0.45372743852437647,0.03626088084747706,62
0.006201171875,0.0019406578370229819,0.00840010643005371,0.001198524070429656,74,{'kneighborsclassifier__n_neighbors': 74},0.3653846153846154,0.3173076923076923,0.36453571894998044,0.34615384615384615,0.3846153846153846,0.35559945148230376,0.022684836191340707,74,0.46972052301832445,0.37582907854506725,0.4947496947496947,0.43408443408443415,0.49271255060728747,0.4534192562009616,0.04452408438302727,63
0.004200506210327149,0.0004005202616065112,0.0077994346618652345,0.0007485959079621763,79,{'kneighborsclassifier__n_neighbors': 79},0.375,0.3173076923076923,0.3653846153846154,0.3557692307692308,0.3846153846153846,0.3596153846153846,0.023236626872297255,52,0.4839404116076811,0.37582907854506725,0.46455750796499573,0.4496372353515211,0.49271255060728747,0.4533353568153105,0.04155494848960017,64
0.004798984527587891,0.0007480362550168211,0.007402229309082031,0.0014957203604336704,73,{'kneighborsclassifier__n_neighbors': 73},0.375,0.3173076923076923,0.3549203343345958,0.34615384615384615,0.3846153846153846,0.35559945148230376,0.02355523355510891,74,0.4839404116076811,0.37582907854506725,0.47988939165409744,0.43408443408443415,0.49271255060728747,0.45329117329971347,0.04374965364976899,65
0.005200052261352539,0.0003999954861021219,0.007200002670288086,0.00039994757505870703,72,{'kneighborsclassifier__n_neighbors': 72},0.375,0.3173076923076923,0.3549203343345958,0.34615384615384615,0.3846153846153846,0.35559945148230376,0.02355523355510891,74,0.4839404116076811,0.37582907854506725,0.478083028083028,0.43408443408443415,0.49271255060728747,0.45292990058549953,0.043535455037183236,66
0.004797458648681641,0.00039959340787848723,0.007999086380004882,0.0006321840182319253,77,{'kneighborsclassifier__n_neighbors': 77},0.375,0.3173076923076923,0.3653846153846154,0.3557692307692308,0.3846153846153846,0.3596153846153846,0.023236626872297255,52,0.4839404116076811,0.37582907854506725,0.4621385706492089,0.4496372353515211,0.49271255060728747,0.45285156935215315,0.041435391552869474,67
0.004999208450317383,0.0006323343002544818,0.009200477600097656,0.002993128076678266,63,{'kneighborsclassifier__n_neighbors': 63},0.375,0.3269230769230769,0.3527980932480083,0.34615384615384615,0.3846153846153846,0.35709808018806316,0.02062269499469546,63,0.4839404116076811,0.39339786547530403,0.45816410303256017,0.43408443408443415,0.49271255060728747,0.45245987296145335,0.03597170580897497,68
0.004599952697753906,0.0007987744113711256,0.008199644088745118,0.0009787042004388098,78,{'kneighborsclassifier__n_neighbors': 78},0.375,0.3173076923076923,0.3653846153846154,0.3557692307692308,0.3846153846153846,0.3596153846153846,0.023236626872297255,52,0.4839404116076811,0.37582907854506725,0.4593792172739541,0.4496372353515211,0.49271255060728747,0.45229969867710224,0.04132625643289652,69
0.0045989036560058595,0.0004904076350327055,0.0074007511138916016,0.0004900767517882294,61,{'kneighborsclassifier__n_neighbors': 61},0.375,0.3269230769230769,0.34176243959775365,0.34615384615384615,0.3846153846153846,0.35489094945801225,0.02153514615020765,78,0.4839404116076811,0.39339786547530403,0.45382779892583813,0.43408443408443415,0.49271255060728747,0.45159261214010893,0.035875870353528544,70
0.004999685287475586,0.0006314305556189107,0.006799030303955078,0.0007493623819816639,75,{'kneighborsclassifier__n_neighbors': 75},0.3653846153846154,0.3173076923076923,0.3543489617343607,0.3557692307692308,0.3846153846153846,0.3554851769622568,0.021933808995025384,77,0.46972052301832445,0.37582907854506725,0.46184241024766354,0.4496372353515211,0.49271255060728747,0.4499483595539727,0.03963571001497509,71
0.004800748825073242,0.00039885122126500055,0.006999826431274414,7.008046367978606e-07,64,{'kneighborsclassifier__n_neighbors': 64},0.375,0.3269230769230769,0.34770471464019853,0.34615384615384615,0.3846153846153846,0.35607940446650127,0.020933392805390413,66,0.4839404116076811,0.39339786547530403,0.43805911303260187,0.43408443408443415,0.49271255060728747,0.44843887496146173,0.03623208416661076,72
0.0055996417999267575,0.001199889906680394,0.0089996337890625,0.0025306569629324196,80,{'kneighborsclassifier__n_neighbors': 80},0.3653846153846154,0.3173076923076923,0.35732009925558317,0.3557692307692308,0.3846153846153846,0.35607940446650127,0.02193522422176588,66,0.46972052301832445,0.37582907854506725,0.453525641025641,0.4496372353515211,0.49271255060728747,0.4482850057095682,0.039274526891411345,73
0.005000066757202148,0.0006319576017247848,0.008399534225463866,0.001199945567782278,82,{'kneighborsclassifier__n_neighbors': 82},0.375,0.3173076923076923,0.34770471464019853,0.3557692307692308,0.3846153846153846,0.35607940446650127,0.023434028247548512,66,0.4839404116076811,0.37582907854506725,0.43881909372956573,0.4496372353515211,0.49271255060728747,0.4481876739682245,0.04143998249020836,74
0.004799938201904297,0.0003997590017483523,0.009000253677368165,0.0017878453419906083,70,{'kneighborsclassifier__n_neighbors': 70},0.375,0.3269230769230769,0.34770471464019853,0.34615384615384615,0.3846153846153846,0.35607940446650127,0.020933392805390413,66,0.4839404116076811,0.39339786547530403,0.4352720450281426,0.43408443408443415,0.49271255060728747,0.44788146136056983,0.03640849356527313,75
0.0048007965087890625,0.000748647428507469,0.008199262619018554,0.001600796098064943,65,{'kneighborsclassifier__n_neighbors': 65},0.375,0.3269230769230769,0.34770471464019853,0.34615384615384615,0.3846153846153846,0.35607940446650127,0.020933392805390413,66,0.4839404116076811,0.39339786547530403,0.4352720450281426,0.43408443408443415,0.49271255060728747,0.44788146136056983,0.03640849356527313,75
0.00500035285949707,1.4064675525429367e-06,0.006999969482421875,7.539457464619588e-07,62,{'kneighborsclassifier__n_neighbors': 62},0.375,0.3269230769230769,0.34770471464019853,0.34615384615384615,0.3846153846153846,0.35607940446650127,0.020933392805390413,66,0.4839404116076811,0.39339786547530403,0.4352720450281426,0.43408443408443415,0.49271255060728747,0.44788146136056983,0.03640849356527313,75
0.006599807739257812,0.0018550111029192586,0.00839982032775879,0.0014964081833674962,69,{'kneighborsclassifier__n_neighbors': 69},0.375,0.3269230769230769,0.34770471464019853,0.34615384615384615,0.3846153846153846,0.35607940446650127,0.020933392805390413,66,0.4839404116076811,0.39339786547530403,0.4352720450281426,0.43408443408443415,0.49271255060728747,0.44788146136056983,0.03640849356527313,75
0.00460052490234375,0.0004896884994404966,0.007399511337280273,0.0004900183224221362,81,{'kneighborsclassifier__n_neighbors': 81},0.3653846153846154,0.3173076923076923,0.3557692307692308,0.3557692307692308,0.3846153846153846,0.3557692307692308,0.02192645048267573,73,0.46972052301832445,0.37582907854506725,0.4496372353515211,0.4496372353515211,0.49271255060728747,0.4475073245747442,0.039201486297007065,79
0.004799842834472656,0.00039994766033500277,0.007600259780883789,0.0004900377176796413,66,{'kneighborsclassifier__n_neighbors': 66},0.375,0.3269230769230769,0.3396401985111662,0.34615384615384615,0.3846153846153846,0.3544665012406948,0.021808894746868375,79,0.4839404116076811,0.39339786547530403,0.4279139663755049,0.43408443408443415,0.49271255060728747,0.4464098456300423,0.03703178966754133,80
0.005400896072387695,0.0007998946242466948,0.009199190139770507,0.0029936602942076977,68,{'kneighborsclassifier__n_neighbors': 68},0.375,0.3269230769230769,0.3396401985111662,0.34615384615384615,0.3846153846153846,0.3544665012406948,0.021808894746868375,79,0.4839404116076811,0.39339786547530403,0.42516058820406644,0.43408443408443415,0.49271255060728747,0.44585916999575465,0.037322069619438514,81
0.0046007633209228516,0.0004907586164014347,0.007599353790283203,0.0008011464113528738,67,{'kneighborsclassifier__n_neighbors': 67},0.375,0.3269230769230769,0.331575682382134,0.34615384615384615,0.3846153846153846,0.35285359801488836,0.023105421449125953,83,0.4839404116076811,0.39339786547530403,0.41917911148680387,0.43408443408443415,0.49271255060728747,0.4446628746523021,0.038055020758110424,82
0.005000019073486328,0.0008944160629643487,0.00879974365234375,0.0011656808158650596,85,{'kneighborsclassifier__n_neighbors': 85},0.3653846153846154,0.3173076923076923,0.3557692307692308,0.34615384615384615,0.3846153846153846,0.3538461538461538,0.022261224813058124,81,0.46972052301832445,0.37582907854506725,0.4496372353515211,0.43408443408443415,0.49271255060728747,0.4443967643213268,0.03952478256289158,83
0.004400205612182617,0.0004906025810131725,0.00820016860961914,0.0019392710454932559,83,{'kneighborsclassifier__n_neighbors': 83},0.3557692307692308,0.3173076923076923,0.34770471464019853,0.3557692307692308,0.3846153846153846,0.35223325062034744,0.021512373996717855,84,0.45492986657543616,0.37582907854506725,0.43881909372956573,0.4496372353515211,0.49271255060728747,0.4423855649617755,0.03790840886074545,84
0.004999303817749023,0.0006324118781037816,0.007599830627441406,0.000800491123170713,84,{'kneighborsclassifier__n_neighbors': 84},0.3557692307692308,0.3173076923076923,0.34770471464019853,0.3557692307692308,0.3846153846153846,0.35223325062034744,0.021512373996717855,84,0.45492986657543616,0.37582907854506725,0.43881909372956573,0.4496372353515211,0.49271255060728747,0.4423855649617755,0.03790840886074545,84
0.004799413681030274,0.0007478951704795071,0.008200788497924804,0.0011660732055464135,86,{'kneighborsclassifier__n_neighbors': 86},0.3557692307692308,0.3173076923076923,0.3557692307692308,0.34615384615384615,0.3846153846153846,0.3519230769230769,0.02158648492369581,87,0.45492986657543616,0.37582907854506725,0.4496372353515211,0.43408443408443415,0.49271255060728747,0.4414386330327492,0.03804456063136685,86
0.004600000381469726,0.00048935689298105,0.007998800277709961,0.0008943091084620172,88,{'kneighborsclassifier__n_neighbors': 88},0.3557692307692308,0.3076923076923077,0.3653846153846154,0.3557692307692308,0.375,0.35192307692307695,0.02323662687229725,86,0.45492986657543616,0.3573515092502434,0.46455750796499573,0.4496372353515211,0.4788995726495727,0.4410751383583539,0.04302794111206283,87
0.00540003776550293,0.0004897067377116922,0.00959935188293457,0.00332227106278822,87,{'kneighborsclassifier__n_neighbors': 87},0.34615384615384615,0.3076923076923077,0.3653846153846154,0.34615384615384615,0.3846153846153846,0.35,0.02551249838734922,88,0.4395148375597054,0.3573515092502434,0.46455750796499573,0.43408443408443415,0.49271255060728747,0.43764416789333327,0.04521047841001053,88
0.004799604415893555,0.0003993524437498102,0.008200407028198242,0.0009794232095459731,89,{'kneighborsclassifier__n_neighbors': 89},0.3557692307692308,0.3076923076923077,0.3653846153846154,0.34615384615384615,0.3653846153846154,0.34807692307692306,0.021414478318577013,89,0.45492986657543616,0.3573515092502434,0.46455750796499573,0.43408443408443415,0.46455750796499573,0.435096165168021,0.04043407541635975,89
0.005600929260253906,0.0013564804304509168,0.008999872207641601,0.002608351512538875,90,{'kneighborsclassifier__n_neighbors': 90},0.3557692307692308,0.3076923076923077,0.3653846153846154,0.34615384615384615,0.3653846153846154,0.34807692307692306,0.021414478318577013,89,0.45492986657543616,0.3573515092502434,0.46455750796499573,0.43408443408443415,0.46455750796499573,0.435096165168021,0.04043407541635975,89
0.004599380493164063,0.0004901164972216833,0.008200359344482423,0.001165615206748934,91,{'kneighborsclassifier__n_neighbors': 91},0.3557692307692308,0.3076923076923077,0.3653846153846154,0.34615384615384615,0.35732009925558317,0.34646401985111663,0.020326200909451513,91,0.45492986657543616,0.3573515092502434,0.46455750796499573,0.43408443408443415,0.453525641025641,0.4328897917801501,0.03904332649053244,91
0.004599666595458985,0.0004899631763043274,0.007401037216186524,0.0004902448464194627,95,{'kneighborsclassifier__n_neighbors': 95},0.34615384615384615,0.3173076923076923,0.3557692307692308,0.34615384615384615,0.3653846153846154,0.34615384615384615,0.016089615894886083,92,0.4395148375597054,0.37582907854506725,0.4496372353515211,0.43408443408443415,0.46455750796499573,0.4327246187011447,0.030280119222099493,92
0.0047992229461669925,0.00039821186400367957,0.0075991153717041016,0.0004894947222924144,97,{'kneighborsclassifier__n_neighbors': 97},0.34615384615384615,0.3173076923076923,0.3557692307692308,0.33653846153846156,0.375,0.34615384615384615,0.019230769230769235,92,0.4395148375597054,0.37582907854506725,0.4496372353515211,0.41783882783882775,0.4788995726495727,0.43234391038893893,0.03441579466292399,93
0.004601144790649414,0.0004887337934457596,0.007999420166015625,0.000631732360193678,92,{'kneighborsclassifier__n_neighbors': 92},0.3557692307692308,0.3076923076923077,0.35732009925558317,0.34615384615384615,0.34770471464019853,0.3429280397022333,0.01814831577424116,94,0.45492986657543616,0.3573515092502434,0.453525641025641,0.43408443408443415,0.43881909372956573,0.4277421089330641,0.036115719284001674,94
0.004400968551635742,0.000489590099492047,0.008198118209838868,0.0007481115727036579,94,{'kneighborsclassifier__n_neighbors': 94},0.33653846153846156,0.3076923076923077,0.34770471464019853,0.34615384615384615,0.375,0.34261786600496275,0.021650568439842994,95,0.42341594865794413,0.3573515092502434,0.43881909372956573,0.43408443408443415,0.4788995726495727,0.42651411167435205,0.03935993667299186,95
0.004799461364746094,0.0003992796905177154,0.007201242446899414,0.0009797065710307738,93,{'kneighborsclassifier__n_neighbors': 93},0.34615384615384615,0.3076923076923077,0.35732009925558317,0.34615384615384615,0.34770471464019853,0.3410049627791564,0.017168723552970545,96,0.4395148375597054,0.3573515092502434,0.453525641025641,0.43408443408443415,0.43881909372956573,0.4246591031299179,0.034274259282409195,96
0.005599021911621094,0.0013557784812423142,0.007800626754760742,0.0003991378641798825,96,{'kneighborsclassifier__n_neighbors': 96},0.33653846153846156,0.3173076923076923,0.3557692307692308,0.3269230769230769,0.3653846153846154,0.3403846153846154,0.017833881722107137,97,0.42341594865794413,0.37582907854506725,0.4496372353515211,0.4008332959992832,0.46455750796499573,0.42285461330376234,0.032103254350375976,97
0.004599857330322266,0.0004898255577215361,0.00699925422668457,0.0006318067514622673,99,{'kneighborsclassifier__n_neighbors': 99},0.33653846153846156,0.3173076923076923,0.3380893300248139,0.33653846153846156,0.3653846153846154,0.3387717121588089,0.015358328218387767,98,0.42341594865794413,0.37582907854506725,0.42350828065113777,0.41783882783882775,0.46455750796499573,0.4210299287315946,0.028141732198778243,98
0.004799318313598633,0.0003995657927438291,0.0070000171661376955,0.0006321836010218362,98,{'kneighborsclassifier__n_neighbors': 98},0.33653846153846156,0.3173076923076923,0.3380893300248139,0.33653846153846156,0.3557692307692308,0.336848635235732,0.012178416357341139,99,0.42341594865794413,0.37582907854506725,0.42350828065113777,0.41783882783882775,0.4496372353515211,0.4180458742088996,0.023828513956573774,99
0.004798173904418945,0.0007483925550445332,0.0,0.0,0,{'kneighborsclassifier__n_neighbors': 0},,,,,,,,100,,,,,,,,100
