mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__n_estimators,param_randomforestclassifier__max_depth,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.6973986148834228,0.09453608015573305,0.03700108528137207,0.0016727148219729277,311,16,"{'randomforestclassifier__n_estimators': 311, 'randomforestclassifier__max_depth': 16}",0.5435363247863247,0.4098047538200339,0.4540779678725349,0.5319478908188585,0.4797697821891371,0.4838273438973778,0.04952086925218746,48,0.6952022546959256,0.52888180736282,0.6097877967443185,0.7021810690288951,0.6151873767258382,0.6302480609115595,0.06374004851493027,50
0.9885999679565429,0.10931899319144282,0.0555997371673584,0.010744736341163616,420,16,"{'randomforestclassifier__n_estimators': 420, 'randomforestclassifier__max_depth': 16}",0.5218349358974359,0.41786926994906615,0.4636933524879196,0.5223325062034739,0.4820099255583127,0.4815479980192417,0.039141782341040786,55,0.6701088838444077,0.5428481504430871,0.6242809932372196,0.6890099715099715,0.624365830248183,0.6301227658565739,0.050498949953261256,51
0.3581993579864502,0.008352340926744714,0.019800186157226562,0.001326798205962083,173,16,"{'randomforestclassifier__n_estimators': 173, 'randomforestclassifier__max_depth': 16}",0.5114850427350428,0.4163184014627138,0.4570491053937573,0.5142679900744417,0.4996898263027295,0.47976207319373704,0.03777591515573493,59,0.6698215682298757,0.5418135025691566,0.6147588522588521,0.6747860983155102,0.6488756341697518,0.6300111311086292,0.048901925847564004,52
0.48059959411621095,0.01517357293409291,0.02700018882751465,0.003687757444930874,233,64,"{'randomforestclassifier__n_estimators': 233, 'randomforestclassifier__max_depth': 64}",0.5061431623931624,0.41786926994906615,0.47175786861695185,0.5362213950923629,0.47394540942928043,0.48118742109616475,0.039502098109151694,56,0.6542825047631254,0.544297543403212,0.6335896922837495,0.7032158032158032,0.6126765391471273,0.6296124165626036,0.05216769503598767,53
0.6396011352539063,0.04769269017397315,0.03379898071289063,0.003868953667849147,300,64,"{'randomforestclassifier__n_estimators': 300, 'randomforestclassifier__max_depth': 64}",0.5200320512820512,0.4214117800705237,0.4540779678725349,0.5223325062034739,0.4943479459608492,0.4824404502778866,0.03917964277769571,53,0.6675550776816599,0.5415220876994095,0.6109517722420948,0.6890099715099715,0.637431649504084,0.629294111727444,0.05125714499688031,54
0.25700016021728517,0.012231090763453129,0.014400053024291991,0.0004898430807000441,120,256,"{'randomforestclassifier__n_estimators': 120, 'randomforestclassifier__max_depth': 256}",0.4940571581196581,0.4001893692046493,0.4803937573462191,0.6056658395368073,0.49007444168734493,0.49407611317893574,0.06552893760449931,11,0.6443748436483714,0.5169267000294376,0.6403590095559897,0.7072602757034735,0.6374974942139122,0.6292836646302369,0.06184224011884353,55
0.20939984321594238,0.0073368022784977525,0.013000202178955079,0.0008948422514465183,99,256,"{'randomforestclassifier__n_estimators': 99, 'randomforestclassifier__max_depth': 256}",0.49833066239316237,0.4031605067258717,0.47232924121718683,0.5362213950923629,0.4943479459608492,0.4808779502778866,0.043959108923352426,57,0.6436583627150646,0.5274704198754832,0.6295377164942381,0.6994909707238475,0.6384243775548123,0.6277163694726892,0.05580854716978038,56
0.46239943504333497,0.029227890433614154,0.024199533462524413,0.0011660078603116417,212,16,"{'randomforestclassifier__n_estimators': 212, 'randomforestclassifier__max_depth': 16}",0.5079460470085471,0.4375408123285882,0.46214248400156716,0.5458367797077475,0.44820099255583123,0.48033342312045624,0.04061467129151452,58,0.6569247952345495,0.566270572949808,0.6212360289283365,0.7165006920813949,0.576477477285935,0.6274819132960048,0.055097219575050836,57
0.8800002098083496,0.029182664406948954,0.04120001792907715,0.001469567861082356,405,16,"{'randomforestclassifier__n_estimators': 405, 'randomforestclassifier__max_depth': 16}",0.5261084401709402,0.42296264855687604,0.4636933524879196,0.5223325062034739,0.47394540942928043,0.48180847136969807,0.03861994503542945,54,0.6686889421066636,0.5415520088057237,0.6230142322527542,0.685076405076405,0.6132478632478632,0.6263158902978819,0.05022920166411236,58
0.3167999744415283,0.003600073320192747,0.018200159072875977,0.0011655665422371797,153,16,"{'randomforestclassifier__n_estimators': 153, 'randomforestclassifier__max_depth': 16}",0.5218349358974359,0.42296264855687604,0.45917134648034474,0.5778880617590295,0.4820099255583127,0.49277338365039985,0.053305853177524294,13,0.6710001140380887,0.5415520088057237,0.6140452516293285,0.6764736053026118,0.6248508588280318,0.6255843677207569,0.04867736865426238,59
0.4123995304107666,0.010150470169979121,0.021800136566162108,0.001166277645343535,190,64,"{'randomforestclassifier__n_estimators': 190, 'randomforestclassifier__max_depth': 64}",0.49833066239316237,0.43399830220713076,0.4819446258325715,0.5003791011855527,0.47394540942928043,0.47771962020953956,0.024007982528290936,62,0.6431848803483516,0.5685613732925013,0.6429225103081121,0.6604921004921004,0.6126765391471273,0.6255674807176386,0.03239497351925392,60
0.07619996070861816,0.003310392373551086,0.006800603866577148,0.00040028116191654267,35,256,"{'randomforestclassifier__n_estimators': 35, 'randomforestclassifier__max_depth': 256}",0.4879807692307692,0.4208404074702886,0.42988441948543815,0.5431141439205955,0.48628342983181694,0.47362063398778165,0.04448486613624816,70,0.641529897659285,0.5598249914327753,0.5771327280635792,0.7190310293571164,0.6255570857105384,0.6246151464446588,0.055953014657213924,61
0.14279870986938475,0.005381325533088948,0.011599349975585937,0.002800641842637116,67,64,"{'randomforestclassifier__n_estimators': 67, 'randomforestclassifier__max_depth': 64}",0.49833066239316237,0.4375408123285882,0.45464934047277,0.5362213950923629,0.47170526606010477,0.47968949526939764,0.034671652834211364,60,0.6442633657823532,0.5627256007002843,0.6041385595906872,0.7021113923287837,0.6024278832725288,0.6231333603349275,0.04716486685574879,62
0.324599552154541,0.024491753577977615,0.017399168014526366,0.001357225504295523,140,64,"{'randomforestclassifier__n_estimators': 140, 'randomforestclassifier__max_depth': 64}",0.5261084401709402,0.4098047538200339,0.4379489356144704,0.5362213950923629,0.4820099255583127,0.478418690051224,0.04893676576630336,61,0.6686846450192625,0.5337351818364476,0.5858915817819927,0.699062419062419,0.624365830248183,0.622347931589661,0.05868144574699179,63
0.1435995578765869,0.003262053724426607,0.009800291061401368,0.0003999948892390431,69,16,"{'randomforestclassifier__n_estimators': 69, 'randomforestclassifier__max_depth': 16}",0.562767094017094,0.4031605067258717,0.44756432022985504,0.5238833746898263,0.44596084918665563,0.4766672289698605,0.05802697725950453,64,0.7230526800775984,0.5292732583871824,0.6008547008547008,0.6903100839271052,0.5658458939708939,0.6218673234434963,0.07358869425618707,64
0.116400146484375,0.0016250421364562885,0.009199857711791992,0.0004006624895701285,55,16,"{'randomforestclassifier__n_estimators': 55, 'randomforestclassifier__max_depth': 16}",0.5157585470085471,0.40174023769100164,0.4511068303513125,0.5319478908188585,0.47394540942928043,0.4748997830598,0.04656878717873766,68,0.6692876644328618,0.5242949341490574,0.6023445732349841,0.6954988487246553,0.6178923640462103,0.6218636769175538,0.05930868303854246,65
0.2947995662689209,0.004489756922136905,0.01699995994567871,0.0008941491791023281,145,16,"{'randomforestclassifier__n_estimators': 145, 'randomforestclassifier__max_depth': 16}",0.5018696581196581,0.4214117800705237,0.45859997388010976,0.5062034739454094,0.4878342983181693,0.475183836866774,0.03162544456295909,67,0.6549250381542329,0.5451936048681075,0.6167903996223878,0.664526848088492,0.6269209425424742,0.6216713666551389,0.04205384379858693,66
0.10679988861083985,0.004833894152989174,0.007800245285034179,0.0007477293284548249,48,256,"{'randomforestclassifier__n_estimators': 48, 'randomforestclassifier__max_depth': 256}",0.492321047008547,0.4355491706934831,0.4511068303513125,0.4858009374138406,0.5120278467052661,0.47536116643448983,0.027979777100558073,66,0.634185284026251,0.5641487339305815,0.6030985977794489,0.6433816425120771,0.6619772481040087,0.6213583012704734,0.034368035308188515,67
0.38340005874633787,0.021508937504446386,0.020599555969238282,0.0011994681369626773,172,16,"{'randomforestclassifier__n_estimators': 172, 'randomforestclassifier__max_depth': 16}",0.5061431623931624,0.4184406425493013,0.4914294109964738,0.5142679900744417,0.45626550868486354,0.47730934293964855,0.035510769943871104,63,0.6552110222996298,0.528769482476535,0.6578566732412886,0.6747860983155102,0.5881667352255587,0.6209580023117045,0.05478363916457587,68
0.5486000537872314,0.01968361213592973,0.02760004997253418,0.0004901739639665494,259,64,"{'randomforestclassifier__n_estimators': 259, 'randomforestclassifier__max_depth': 64}",0.5218349358974359,0.41786926994906615,0.4344064254930129,0.5223325062034739,0.47394540942928043,0.4740777093944538,0.04322613800212153,69,0.6705425305127161,0.543868752784548,0.5862004235374173,0.685076405076405,0.6125506725631104,0.6196477568948393,0.05250283071066502,69
0.026599693298339843,0.0004902130057793287,0.0042000293731689455,0.0004000426297875707,11,16,"{'randomforestclassifier__n_estimators': 11, 'randomforestclassifier__max_depth': 16}",0.5158253205128205,0.35872404335901786,0.45562883635888735,0.5749586435070306,0.47549627791563276,0.4761266243306778,0.07148101448662246,65,0.6603544004283055,0.47906428000048246,0.6126003626003627,0.6618017276840805,0.6144374144374145,0.6056516370301293,0.06677583190840208,70
0.039198875427246094,0.0011652799213277244,0.00500020980834961,2.4314019744838644e-07,17,64,"{'randomforestclassifier__n_estimators': 17, 'randomforestclassifier__max_depth': 64}",0.46988514957264954,0.35717317487266553,0.49807365809063603,0.529707747449683,0.4197339398952302,0.4549147339761729,0.060781414242263215,74,0.6146272855133614,0.4818611551422439,0.6647318861414606,0.6957948883414721,0.54202734377783,0.5998085117832735,0.0786107720256819,71
0.045000553131103516,0.0024491177759406665,0.005000162124633789,9.344061823971474e-07,19,256,"{'randomforestclassifier__n_estimators': 19, 'randomforestclassifier__max_depth': 256}",0.48804754273504275,0.4127758913412563,0.4320066605720256,0.5610697546181417,0.4658808933002482,0.4719561485133429,0.05164366546369726,71,0.6349396514126876,0.5402340252507413,0.5707870560811737,0.6456175836515516,0.6008255633255632,0.5984807759443435,0.03928422674643868,72
0.1827995777130127,0.004664513374601822,0.011200237274169921,0.00074857037872392,87,,"{'randomforestclassifier__n_estimators': 87, 'randomforestclassifier__max_depth': None}",0.4610042735042735,0.3703310696095076,0.4768512472247617,0.5362213950923629,0.440136476426799,0.45690889237154086,0.05381816808920942,73,0.5964391504640032,0.48977344503935544,0.6387660164255908,0.7021113923287837,0.5646173271173272,0.5983414662750121,0.07117625082916294,73
0.0108001708984375,0.0007485961053889427,0.0038002967834472657,0.00040001876306754863,3,256,"{'randomforestclassifier__n_estimators': 3, 'randomforestclassifier__max_depth': 256}",0.5810630341880342,0.453800444038135,0.4174284968003134,0.44120485249517505,0.447511717673008,0.46820170903893316,0.05775794358359473,72,0.659075405963632,0.5875783558037679,0.5547743217234744,0.5868616449261611,0.5736521646378283,0.5923883786109727,0.03540255276486825,74
0.03459935188293457,0.007282908841908861,0.004800319671630859,0.00040018852174287606,13,,"{'randomforestclassifier__n_estimators': 13, 'randomforestclassifier__max_depth': None}",0.45345886752136755,0.43342692960689566,0.4278927778503331,0.47239454094292804,0.45557623380204026,0.4485498699447129,0.01610872533463246,75,0.6017786432976305,0.5702407545296599,0.5829700854700854,0.6156684981684981,0.5789798324281084,0.5899275627787965,0.016485591124200307,75
0.21479969024658202,0.004069103042968852,0.015801620483398438,0.0011656820642262954,135,4,"{'randomforestclassifier__n_estimators': 135, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3973651560663445,0.39989552043881416,0.44978632478632474,0.4607457954232148,0.4308080251549054,0.026716386324888992,76,0.5977801142975578,0.5245221134628197,0.5381933970169265,0.6008371709591221,0.6115998696643857,0.5745865330801625,0.035855074251703256,76
0.5570003032684326,0.005656764605389107,0.0350001335144043,0.002097693008150957,342,4,"{'randomforestclassifier__n_estimators': 342, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3842072613295024,0.41305341517565625,0.44978632478632474,0.4571615660325338,0.43009117927676926,0.027485796707821985,78,0.5957089614880973,0.5040960727036676,0.5567765567765568,0.6008371709591221,0.611258390748444,0.5737354305351776,0.03940191999905104,77
0.8227995872497559,0.08560687593111738,0.042399263381958006,0.003612105270174858,404,4,"{'randomforestclassifier__n_estimators': 404, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3973651560663445,0.39989552043881416,0.44978632478632474,0.4571615660325338,0.43009117927676926,0.025940301383713078,78,0.5957089614880973,0.5245221134628197,0.5381933970169265,0.6008371709591221,0.60900752364167,0.5736538333137272,0.03506170099126119,78
0.5239976406097412,0.009880572950165048,0.03160037994384766,0.0010197023500479398,329,4,"{'randomforestclassifier__n_estimators': 329, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3710493665926603,0.41305341517565625,0.44978632478632474,0.47105045492142267,0.4302373781071786,0.0349362172362448,77,0.5957089614880973,0.4826192794547225,0.5562370817272778,0.6008371709591221,0.628076310152317,0.5726957607563075,0.05054347084754666,79
0.6700006008148194,0.03415212552565183,0.043199777603149414,0.003599431808855587,414,4,"{'randomforestclassifier__n_estimators': 414, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3973651560663445,0.404988899046624,0.44978632478632474,0.44103253377446927,0.42788404854671824,0.022115122013336902,80,0.5957089614880973,0.5245221134628197,0.5479921454163249,0.6008371709591221,0.5897990897990899,0.5717718962250908,0.03013559860541481,80
0.7609993934631347,0.018011700501179964,0.04780049324035644,0.0027123944185940664,465,4,"{'randomforestclassifier__n_estimators': 465, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.38930063993731223,0.37867310957293976,0.44978632478632474,0.47105045492142267,0.42701157165556564,0.036295587252333325,83,0.5957089614880973,0.5150590964048658,0.5107982794257305,0.6008371709591221,0.628076310152317,0.5700959636860266,0.047975077230006095,81
0.696000051498413,0.01129675592648753,0.041799736022949216,0.0021351179957919283,438,4,"{'randomforestclassifier__n_estimators': 438, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3973651560663445,0.39480214183100426,0.44978632478632474,0.4490970499035015,0.42745960032940084,0.025658627285854597,82,0.5957089614880973,0.5245221134628197,0.530074886547682,0.6008371709591221,0.5993139651676237,0.5700914195250689,0.035023995853781555,82
0.21020064353942872,0.012576130025143253,0.015399599075317382,0.0007998835894094838,129,4,"{'randomforestclassifier__n_estimators': 129, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3877497714509599,0.37867310957293976,0.44978632478632474,0.4768748276812793,0.42786627251026654,0.03807752972195878,81,0.5957089614880973,0.5084558755444831,0.5107982794257305,0.6008371709591221,0.6339594514013119,0.569951947763749,0.05098078984476087,83
0.5794009685516357,0.0832087980916616,0.035799407958984376,0.006368559729836645,295,4,"{'randomforestclassifier__n_estimators': 295, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.37614274520047014,0.41305341517565625,0.44978632478632474,0.4490970499035015,0.42686537282515635,0.02884036358740624,84,0.5992143168921868,0.495098993833171,0.5567765567765568,0.6008371709591221,0.5972776194998417,0.5698409315921757,0.04082491790931741,84
0.6505997657775879,0.01463666251744073,0.0396003246307373,0.0016245669508730342,394,4,"{'randomforestclassifier__n_estimators': 394, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3842072613295024,0.404988899046624,0.44978632478632474,0.4490970499035015,0.42686537282515635,0.0271793021005442,84,0.5992143168921868,0.5040960727036676,0.5479921454163249,0.598248494800219,0.5993139651676237,0.5697729989960043,0.03830973237437492,85
0.5973991870880127,0.010518439117782866,0.037200403213500974,0.0019386609216812925,359,4,"{'randomforestclassifier__n_estimators': 359, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3877497714509599,0.404988899046624,0.44978632478632474,0.44103253377446927,0.4259609716236413,0.02492492480965203,88,0.5957089614880973,0.5092571085966794,0.5479921454163249,0.6008371709591221,0.5877238502238503,0.5683038473368149,0.034887466317987934,86
0.4009994029998779,0.0029667145927136677,0.025600576400756837,0.0012000084018078212,249,4,"{'randomforestclassifier__n_estimators': 249, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3710493665926603,0.3918310043097819,0.44978632478632474,0.47105045492142267,0.4259928959340037,0.037927244022026886,87,0.5992143168921868,0.4826192794547225,0.5299145299145298,0.6008371709591221,0.628076310152317,0.5681323214745756,0.05366946868520447,87
0.7475996971130371,0.024195615431964527,0.04639954566955566,0.004587568162504568,459,4,"{'randomforestclassifier__n_estimators': 459, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3973651560663445,0.386737625701972,0.44978632478632474,0.4490970499035015,0.42584669710359435,0.027822969319881683,89,0.5957089614880973,0.5245221134628197,0.5184930354876689,0.6008371709591221,0.5993139651676237,0.5677750493130663,0.03786197009341694,88
0.6434000968933106,0.062140549412599194,0.039800262451171874,0.006112145634487451,388,4,"{'randomforestclassifier__n_estimators': 388, 'randomforestclassifier__max_depth': 4}",0.4601362179487179,0.3877497714509599,0.37867310957293976,0.44978632478632474,0.45492142266335817,0.42625336928446006,0.03541218116166451,86,0.6126974781670103,0.5092571085966794,0.5107982794257305,0.6008371709591221,0.6042073667073667,0.5675594807711819,0.047135785972220796,89
0.18200087547302246,0.010487833187009276,0.012800502777099609,0.0011662702057710084,104,4,"{'randomforestclassifier__n_estimators': 104, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.37614274520047014,0.39480214183100426,0.44978632478632474,0.45492142266335817,0.4243799927081972,0.03242875995816268,91,0.6012854697016475,0.49500360835874996,0.530074886547682,0.598248494800219,0.6086389385807991,0.5666502795978194,0.04567733783202733,90
0.45239982604980467,0.036290872949362264,0.031400632858276364,0.005782302265992358,257,4,"{'randomforestclassifier__n_estimators': 257, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.38930063993731223,0.37867310957293976,0.44978632478632474,0.4571615660325338,0.42423379387778787,0.033220075089236495,94,0.5957089614880973,0.5142668732861477,0.5107982794257305,0.6008371709591221,0.611258390748444,0.5665739351815084,0.04442177878532905,91
0.27899990081787107,0.007402732511897815,0.01720004081726074,0.00039992356621573597,166,4,"{'randomforestclassifier__n_estimators': 166, 'randomforestclassifier__max_depth': 4}",0.4601362179487179,0.3842072613295024,0.37867310957293976,0.44978632478632474,0.4490970499035015,0.4243799927081973,0.03532106958141482,90,0.6146923450901903,0.5060216266079025,0.5107982794257305,0.6008371709591221,0.5972776194998417,0.5659254083165575,0.04734441855576973,92
0.3271998405456543,0.044754353434627615,0.024799633026123046,0.010758459936019952,179,4,"{'randomforestclassifier__n_estimators': 179, 'randomforestclassifier__max_depth': 4}",0.43235844017094016,0.3710493665926603,0.404988899046624,0.44978632478632474,0.4629859387923904,0.4242337938777879,0.03292300026246849,93,0.5777061756808592,0.4826192794547225,0.5473137973137973,0.6008371709591221,0.6161200868097421,0.5649193020436487,0.04724058704215587,93
0.7290002822875976,0.01928750811451657,0.04379987716674805,0.001939492096215201,452,4,"{'randomforestclassifier__n_estimators': 452, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3842072613295024,0.386737625701972,0.44978632478632474,0.45492142266335817,0.4243799927081972,0.03189745191309681,91,0.5957089614880973,0.5038191063507519,0.5184930354876689,0.6008371709591221,0.604192797034351,0.5646102142639983,0.043974215874028964,94
0.5547999858856201,0.045979588171927224,0.03239994049072266,0.0014967079418594115,327,4,"{'randomforestclassifier__n_estimators': 327, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.3710493665926603,0.3918310043097819,0.44978632478632474,0.45492142266335817,0.42276708948239083,0.034487754626944825,96,0.5957089614880973,0.4826192794547225,0.5299145299145298,0.6008371709591221,0.6061841893738446,0.5630528262380633,0.04883051605869661,95
0.3712001800537109,0.020701365953457215,0.024199962615966797,0.001720695200033427,225,4,"{'randomforestclassifier__n_estimators': 225, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.35789147185581816,0.404988899046624,0.44978632478632474,0.4490970499035015,0.42160221493041944,0.03603540674611847,97,0.5957089614880973,0.4616951018161805,0.5479921454163249,0.6008371709591221,0.5993139651676237,0.5611094689694698,0.05346078804388659,96
0.0245999813079834,0.0017427987786614234,0.004600334167480469,0.0004895320765119343,9,,"{'randomforestclassifier__n_estimators': 9, 'randomforestclassifier__max_depth': None}",0.5133547008547008,0.3182708632623743,0.3616951808802403,0.5034808381582575,0.4197339398952302,0.4233071046101607,0.07665220908586122,95,0.6579168351320249,0.4258728613158993,0.4844337090713903,0.671623318935147,0.5389287410120743,0.5557550930933071,0.09602263001060195,97
0.26079978942871096,0.0062094609344186475,0.017199945449829102,0.001469684692796628,157,4,"{'randomforestclassifier__n_estimators': 157, 'randomforestclassifier__max_depth': 4}",0.446247329059829,0.36298485046362805,0.37867310957293976,0.44978632478632474,0.4490970499035015,0.41735773275724464,0.03833149360056984,98,0.5957089614880973,0.47460258416025736,0.5092503401984618,0.6008371709591221,0.5972776194998417,0.5555353352611561,0.053105566231807316,98
0.030399608612060546,0.019303953357178848,0.006799173355102539,0.0009793649426578478,10,4,"{'randomforestclassifier__n_estimators': 10, 'randomforestclassifier__max_depth': 4}",0.44017094017094016,0.35789147185581816,0.38730899830220716,0.4636752136752137,0.4168389853873725,0.41317712187831035,0.03746410458361719,99,0.5943741209563995,0.46365682137834036,0.5207800785675489,0.6167470538511263,0.5560355916716199,0.550318733285007,0.054349057993235604,99
0.01499953269958496,0.0006325611570466591,0.003799915313720703,0.0007483934664921503,6,4,"{'randomforestclassifier__n_estimators': 6, 'randomforestclassifier__max_depth': 4}",0.48116987179487175,0.3659559879848504,0.3706085934439075,0.454059829059829,0.39264543700027565,0.4128879438567469,0.04638417154860187,100,0.6409117145656872,0.4744891010063596,0.495628303320611,0.6063526361279171,0.5216400662829235,0.5478043642606997,0.06462030403735372,100
