mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svc__C,param_svc__kernel,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.012599897384643555,0.0007987995430049381,0.004000806808471679,1.0293499538861704e-06,0.06973889683677693,sigmoid,"{'svc__C': 0.06973889683677693, 'svc__kernel': 'sigmoid'}",0.34615384615384615,0.3173076923076923,0.33653846153846156,0.33653846153846156,0.3557692307692308,0.3384615384615385,0.012756249193674622,59,0.4395148375597054,0.37582907854506725,0.41783882783882775,0.41783882783882775,0.4496372353515211,0.4201317614267898,0.02537526130424466,49
0.009800004959106445,0.00039901827420949935,0.0036005496978759764,0.0004901360741539635,0.001211761510271412,linear,"{'svc__C': 0.001211761510271412, 'svc__kernel': 'linear'}",0.33653846153846156,0.3173076923076923,0.3284739454094293,0.33653846153846156,0.3557692307692308,0.3349255583126551,0.012583116519611024,67,0.42341594865794413,0.37582907854506725,0.4075369075369076,0.41783882783882775,0.4496372353515211,0.4148515995860535,0.023952344066647,50
0.009200143814086913,0.0004009976647260575,0.002999401092529297,8.869683855885636e-07,13.881790993717162,sigmoid,"{'svc__C': 13.881790993717162, 'svc__kernel': 'sigmoid'}",0.25701121794871795,0.3482543206651865,0.34781898916024556,0.38437413840639645,0.32123655913978494,0.3317390450640663,0.04241773765170447,69,0.31034597674974035,0.3486661079992355,0.4486159844054581,0.49885932780669623,0.42956201504588604,0.40720988240140316,0.06844515132479537,51
0.01279916763305664,0.00039918865201290897,0.004200124740600586,0.00039832738640437076,0.06235438836939942,sigmoid,"{'svc__C': 0.06235438836939942, 'svc__kernel': 'sigmoid'}",0.33653846153846156,0.3076923076923077,0.3380893300248139,0.33653846153846156,0.3269230769230769,0.3291563275434243,0.011440995537769354,70,0.42341594865794413,0.3573515092502434,0.42350828065113777,0.41783882783882775,0.4008332959992832,0.4045895724794873,0.025033725080856953,52
0.010999774932861328,0.002529167587653375,0.003999948501586914,0.0006320329485995473,1.2146726191700365,sigmoid,"{'svc__C': 1.2146726191700365, 'svc__kernel': 'sigmoid'}",0.30575587606837606,0.27298550346088546,0.3816279221627269,0.3740694789081886,0.298697270471464,0.3266272102143282,0.0432873515016697,71,0.3670686954607345,0.3403656821378341,0.49737463242925006,0.46469570396124066,0.34627441523993246,0.40315582584579834,0.06503032848030509,53
0.008999156951904296,1.1223413749637433e-06,0.003600311279296875,0.0004906254521308009,18.654937869774407,sigmoid,"{'svc__C': 18.654937869774407, 'svc__kernel': 'sigmoid'}",0.25701121794871795,0.3482543206651865,0.34781898916024556,0.38437413840639645,0.2889784946236559,0.3252874321608405,0.04583965151603127,72,0.31034597674974035,0.3486661079992355,0.4486159844054581,0.5021060810534494,0.38603332151719244,0.3991534943450151,0.06878032179254776,54
0.015799570083618163,0.0003992561654462676,0.003999567031860352,0.0006330134521731243,2.112899723620419,poly,"{'svc__C': 2.112899723620419, 'svc__kernel': 'poly'}",0.40064102564102566,0.28846153846153844,0.4458502024291498,0.42414529914529914,0.3284739454094293,0.3775144022172885,0.05952216695805557,41,0.408956085481966,0.3162122687439143,0.4104044104044104,0.4457016075301479,0.410559598059598,0.3983667940440073,0.04334893854666391,55
0.016199493408203126,0.0007487369363785739,0.0036011219024658205,0.0004901170075307917,5.339667723498423,poly,"{'svc__C': 5.339667723498423, 'svc__kernel': 'poly'}",0.40064102564102566,0.28846153846153844,0.43778568630011755,0.42841880341880345,0.3284739454094293,0.37675619984618286,0.05846576955878912,44,0.408956085481966,0.315990183263134,0.40126819958752735,0.45054730844204527,0.4150641025641026,0.39836517586775505,0.04451530845135437,56
0.008800315856933593,0.0007492971887448232,0.003999853134155273,1.7623633015228584e-06,102.14617780940377,sigmoid,"{'svc__C': 102.14617780940377, 'svc__kernel': 'sigmoid'}",0.24739583333333331,0.3482543206651865,0.3558835052892778,0.36824510614833195,0.2889784946236559,0.3217514520119571,0.046112652814136276,74,0.3004148045066502,0.3515511031146976,0.46411453470277,0.48694638694638687,0.38603332151719244,0.3978120301575394,0.06943484223604088,57
0.008399868011474609,0.0004900583463383643,0.003600311279296875,0.0004902324165248957,241.57910695085712,sigmoid,"{'svc__C': 241.57910695085712, 'svc__kernel': 'sigmoid'}",0.24739583333333331,0.43961952026468154,0.3558835052892778,0.36824510614833195,0.2889784946236559,0.3400244919318561,0.06656251689200585,58,0.3004148045066502,0.3456195601214864,0.46411453470277,0.48694638694638687,0.38603332151719244,0.3966257215588972,0.07026084328965106,58
0.015199851989746094,0.001165983416575081,0.003599882125854492,0.0008014441582661098,3.2690889891654393,poly,"{'svc__C': 3.2690889891654393, 'svc__kernel': 'poly'}",0.40064102564102566,0.28846153846153844,0.4458502024291498,0.41452991452991456,0.3284739454094293,0.3755913252942116,0.058123417442728316,45,0.408956085481966,0.3162122687439143,0.4104044104044104,0.4278130357077725,0.4150641025641026,0.39568998058043314,0.040290092917302,59
0.008199453353881836,0.0003997124560269746,0.004000091552734375,1.5048726881083965e-06,60.28926688101895,sigmoid,"{'svc__C': 60.28926688101895, 'svc__kernel': 'sigmoid'}",0.25701121794871795,0.43961952026468154,0.34781898916024556,0.36824510614833195,0.2889784946236559,0.34033466562912656,0.06367533805546821,57,0.31034597674974035,0.34563615271759524,0.4486159844054581,0.4833179399217134,0.38603332151719244,0.39478987506233987,0.0638090995506514,60
0.016800880432128906,0.000980640083441797,0.0035995006561279296,0.0004903531123153809,5.527269984947144,poly,"{'svc__C': 5.527269984947144, 'svc__kernel': 'poly'}",0.40064102564102566,0.28846153846153844,0.43778568630011755,0.41452991452991456,0.3284739454094293,0.3739784220684051,0.056232516779350726,46,0.408956085481966,0.315990183263134,0.40126819958752735,0.4251814567604041,0.4150641025641026,0.3932920055314268,0.03943479708887002,61
0.011798381805419922,0.0007494762570304955,0.006801795959472656,0.0003996852188910113,0.059696925776475195,rbf,"{'svc__C': 0.059696925776475195, 'svc__kernel': 'rbf'}",0.3269230769230769,0.3173076923076923,0.3269230769230769,0.3076923076923077,0.33653846153846156,0.3230769230769231,0.009805806756909206,73,0.4065669526997231,0.37582907854506725,0.4008332959992832,0.3642332586507344,0.41783882783882775,0.3930602827467271,0.019923543267175572,62
0.010600519180297852,0.0024165091544052714,0.003798770904541016,0.00040009127961077983,39.70151366402953,sigmoid,"{'svc__C': 39.70151366402953, 'svc__kernel': 'sigmoid'}",0.24739583333333331,0.43961952026468154,0.34781898916024556,0.36824510614833195,0.2889784946236559,0.33841158870604965,0.06625568937576036,60,0.3004148045066502,0.34563615271759524,0.4486159844054581,0.4798238798238798,0.38603332151719244,0.3921048285941552,0.06556127551054211,63
0.014198732376098634,0.0007481507604330585,0.004001331329345703,1.7350583456669096e-06,1.7294921158373935,poly,"{'svc__C': 1.7294921158373935, 'svc__kernel': 'poly'}",0.40064102564102566,0.28846153846153844,0.43778568630011755,0.41025641025641024,0.3188585607940447,0.3712006442906273,0.05729067998688245,47,0.408956085481966,0.31663847245717397,0.40126819958752735,0.41740610555043545,0.389980781733359,0.3868499289620923,0.0362483088577242,64
0.010399341583251953,0.003826311960771595,0.003800773620605469,0.00040049670721462857,452.36475319612526,sigmoid,"{'svc__C': 452.36475319612526, 'svc__kernel': 'sigmoid'}",0.24739583333333331,0.43961952026468154,0.3558835052892778,0.36824510614833195,0.26488833746898266,0.3352064605009214,0.07081881671833473,61,0.3004148045066502,0.3456195601214864,0.46411453470277,0.48694638694638687,0.3209839677230982,0.3836158508000783,0.07674128328060559,65
0.008999776840209962,6.289914111267528e-07,0.003000211715698242,9.584308262940301e-07,321.8778971534004,sigmoid,"{'svc__C': 321.8778971534004, 'svc__kernel': 'sigmoid'}",0.24739583333333331,0.43961952026468154,0.3558835052892778,0.36824510614833195,0.26488833746898266,0.3352064605009214,0.07081881671833473,61,0.3004148045066502,0.3456195601214864,0.46411453470277,0.48694638694638687,0.3209839677230982,0.3836158508000783,0.07674128328060559,65
0.010000467300415039,0.0010939729918552747,0.005599451065063476,0.002332719560316954,318.53917732568027,sigmoid,"{'svc__C': 318.53917732568027, 'svc__kernel': 'sigmoid'}",0.24739583333333331,0.43961952026468154,0.3558835052892778,0.36824510614833195,0.26488833746898266,0.3352064605009214,0.07081881671833473,61,0.3004148045066502,0.3456195601214864,0.46411453470277,0.48694638694638687,0.3209839677230982,0.3836158508000783,0.07674128328060559,65
0.010799598693847657,0.0011668672287281235,0.0038004398345947267,0.0004005679735977281,477.8478029294532,sigmoid,"{'svc__C': 477.8478029294532, 'svc__kernel': 'sigmoid'}",0.24739583333333331,0.43961952026468154,0.3558835052892778,0.36824510614833195,0.26488833746898266,0.3352064605009214,0.07081881671833473,61,0.3004148045066502,0.3456195601214864,0.46411453470277,0.48694638694638687,0.3209839677230982,0.3836158508000783,0.07674128328060559,65
0.00879969596862793,0.0003983513887083132,0.0033992767333984376,0.0004889875571121683,337.2482080030984,sigmoid,"{'svc__C': 337.2482080030984, 'svc__kernel': 'sigmoid'}",0.24739583333333331,0.43961952026468154,0.3558835052892778,0.36824510614833195,0.26488833746898266,0.3352064605009214,0.07081881671833473,61,0.3004148045066502,0.3456195601214864,0.46411453470277,0.48694638694638687,0.3209839677230982,0.3836158508000783,0.07674128328060559,65
0.008600616455078125,0.0004904876577841768,0.003399515151977539,0.0004886962014073066,527.8848574599426,sigmoid,"{'svc__C': 527.8848574599426, 'svc__kernel': 'sigmoid'}",0.24739583333333331,0.43961952026468154,0.3558835052892778,0.36824510614833195,0.26488833746898266,0.3352064605009214,0.07081881671833473,61,0.3004148045066502,0.3456195601214864,0.46411453470277,0.48694638694638687,0.3209839677230982,0.3836158508000783,0.07674128328060559,65
0.009797477722167968,0.0004003766996681376,0.004001522064208984,9.246215548355731e-07,10.36756969275607,sigmoid,"{'svc__C': 10.36756969275607, 'svc__kernel': 'sigmoid'}",0.26482371794871795,0.25176309259501106,0.34781898916024556,0.38437413840639645,0.27450372208436724,0.3046567320389476,0.05198356554184529,83,0.3276090997609985,0.31984083139176456,0.4486159844054581,0.49885932780669623,0.305318138651472,0.3800486764032779,0.0784563492466944,71
0.010200405120849609,0.00039951958874826914,0.0037994861602783205,0.000400329385175942,1.6962636517382317,sigmoid,"{'svc__C': 1.6962636517382317, 'svc__kernel': 'sigmoid'}",0.28405448717948717,0.25176309259501106,0.3493698576465979,0.3836848635235732,0.2825682382133995,0.31028810783161376,0.048572087349261106,75,0.3382278481012658,0.31158739291650683,0.4377173091458806,0.4770728347366129,0.3195221445221445,0.37682550588448216,0.06750822829819686,72
0.009600210189819335,0.0004899210097453709,0.0033997058868408202,0.0004901936452880414,1.9579400166607452,sigmoid,"{'svc__C': 1.9579400166607452, 'svc__kernel': 'sigmoid'}",0.28405448717948717,0.25176309259501106,0.33975447303121326,0.3836848635235732,0.2825682382133995,0.30836503090853684,0.047156400907058325,79,0.3382278481012658,0.31158739291650683,0.4263750060360229,0.4770728347366129,0.32003798670465333,0.37466021369901237,0.06550091657463201,73
0.00879974365234375,0.00039897200110814194,0.003400278091430664,0.0004899226573072728,5.76384262595386,sigmoid,"{'svc__C': 5.76384262595386, 'svc__kernel': 'sigmoid'}",0.27443910256410253,0.25982760872404337,0.3493698576465979,0.3601805900192997,0.27450372208436724,0.30366417620768216,0.04221183722327154,84,0.33730097938272874,0.33149353016545385,0.4377173091458806,0.45910431349027847,0.30570993663492513,0.37426521376385335,0.06183759182602222,74
0.010399150848388671,0.0008005862349057102,0.0046007633209228516,0.0004892015771115764,3.704885104079123,sigmoid,"{'svc__C': 3.704885104079123, 'svc__kernel': 'sigmoid'}",0.28405448717948717,0.2745363719472378,0.3493698576465979,0.35211607389026744,0.2841191066997519,0.3088391794726685,0.03440253199333841,77,0.3382278481012658,0.33592989289191816,0.4377173091458806,0.43951878302576775,0.3142807918062783,0.37313492499422213,0.05411881072993613,75
0.008999252319335937,7.629394531249999e-07,0.004200172424316406,0.0003997326608234803,3.8371728193607573,sigmoid,"{'svc__C': 3.8371728193607573, 'svc__kernel': 'sigmoid'}",0.28405448717948717,0.2745363719472378,0.3493698576465979,0.35211607389026744,0.2841191066997519,0.3088391794726685,0.03440253199333841,77,0.3382278481012658,0.33592989289191816,0.4377173091458806,0.43951878302576775,0.3142807918062783,0.37313492499422213,0.05411881072993613,75
0.007999753952026368,0.001266026322454288,0.0029996395111083984,0.0006332409417761579,2.1349368262085164,sigmoid,"{'svc__C': 2.1349368262085164, 'svc__kernel': 'sigmoid'}",0.28405448717948717,0.2613784772103957,0.331689956902181,0.375620347394541,0.29218362282878413,0.3089853783030778,0.04031372556851032,76,0.3382278481012658,0.32236200853349173,0.410384324670039,0.4625230512660157,0.328837598971055,0.37246696630837345,0.055016670576294745,77
0.00919933319091797,0.00039937833152412026,0.004000186920166016,1.5003330919792437e-06,2.9037454488704375,sigmoid,"{'svc__C': 2.9037454488704375, 'svc__kernel': 'sigmoid'}",0.28405448717948717,0.2745363719472378,0.33975447303121326,0.3617314585056521,0.27450372208436724,0.3069161025495915,0.036618969518848875,80,0.3382278481012658,0.33592989289191816,0.4263750060360229,0.4506030329485563,0.30570993663492513,0.3713691433225377,0.0565138417398732,78
0.009399986267089844,0.000490096065864152,0.0037999629974365236,0.00040009025666136835,3.4706696151005914,sigmoid,"{'svc__C': 3.4706696151005914, 'svc__kernel': 'sigmoid'}",0.27443910256410253,0.2745363719472378,0.33975447303121326,0.3660049627791563,0.27450372208436724,0.30584772648121544,0.03928844545502099,82,0.32897425865862323,0.33592989289191816,0.4263750060360229,0.4518245769875496,0.30570993663492513,0.36976273424180783,0.05805207511881734,79
0.013999652862548829,1.0810646103624948e-06,0.004200172424316406,0.0004004495772405845,0.6666939570856605,poly,"{'svc__C': 0.6666939570856605, 'svc__kernel': 'poly'}",0.2980769230769231,0.28846153846153844,0.43623481781376516,0.391025641025641,0.30924317617866004,0.34460841931130554,0.058512063998817775,54,0.35543549957596504,0.31663847245717397,0.3917904729147144,0.38328808446455503,0.37295773010058725,0.3640220519025991,0.02661219285576209,80
0.014199304580688476,0.000980143533127708,0.005000162124633789,0.0015499125538037724,0.3052320785992087,poly,"{'svc__C': 0.3052320785992087, 'svc__kernel': 'poly'}",0.28846153846153844,0.2692307692307692,0.5516194331983806,0.3814102564102564,0.29962779156327546,0.358069957772844,0.10407630780257693,51,0.3346594333936106,0.27228584823521534,0.3804675716440422,0.36421142114211424,0.35610859728506783,0.34154657434001007,0.037643253618502966,81
0.012800502777099609,0.0007477679584837531,0.0037993431091308595,0.00039954326334376225,0.3293638438392705,poly,"{'svc__C': 0.3293638438392705, 'svc__kernel': 'poly'}",0.28846153846153844,0.2692307692307692,0.5516194331983806,0.3814102564102564,0.29962779156327546,0.358069957772844,0.10407630780257693,51,0.3346594333936106,0.27228584823521534,0.3804675716440422,0.36421142114211424,0.35610859728506783,0.34154657434001007,0.037643253618502966,81
0.01139817237854004,0.0004899994646701817,0.006001615524291992,8.869683855885636e-07,0.04034617366439667,rbf,"{'svc__C': 0.04034617366439667, 'svc__kernel': 'rbf'}",0.28846153846153844,0.28846153846153844,0.2980769230769231,0.28846153846153844,0.2980769230769231,0.29230769230769227,0.004710557197659969,85,0.33004456011672384,0.3172836557598917,0.34445982057644586,0.3235653235653236,0.34445982057644586,0.33196263611896615,0.010972926471863185,83
0.014999723434448243,0.004560371818753415,0.004400825500488282,0.0004904864293312587,0.17208501516346406,poly,"{'svc__C': 0.17208501516346406, 'svc__kernel': 'poly'}",0.28846153846153844,0.2692307692307692,0.5612348178137653,0.2692307692307692,0.2803970223325062,0.3337109834138697,0.11399331732773402,68,0.3346594333936106,0.27228584823521534,0.4014974326216741,0.27912087912087913,0.31711915535444946,0.3209365497451657,0.046493842501076715,84
0.013800716400146485,0.002136382266807628,0.003999042510986328,1.6818229759739303e-06,0.14151961702569965,poly,"{'svc__C': 0.14151961702569965, 'svc__kernel': 'poly'}",0.28846153846153844,0.2692307692307692,0.43623481781376516,0.2692307692307692,0.2707816377171216,0.30678790649079274,0.06513046464679874,81,0.3346594333936106,0.27228584823521534,0.3917904729147144,0.27912087912087913,0.295956607495069,0.3147626482318977,0.04417567033255903,85
0.012200212478637696,0.0007488767055418307,0.004400014877319336,0.0004901747757265199,0.10956377520798523,poly,"{'svc__C': 0.10956377520798523, 'svc__kernel': 'poly'}",0.2692307692307692,0.2692307692307692,0.31123481781376516,0.25961538461538464,0.2707816377171216,0.276018675721562,0.018048947554290734,86,0.2892971219009312,0.27228584823521534,0.3723045876746067,0.25409948307144564,0.295956607495069,0.29678872967545356,0.040452995929129425,86
0.011201190948486327,0.00039932777279602205,0.0037994861602783205,0.00040021029328745955,0.08240427477691847,poly,"{'svc__C': 0.08240427477691847, 'svc__kernel': 'poly'}",0.25,0.25,0.29200404858299595,0.25,0.27884615384615385,0.26417004048583,0.017846514798292464,87,0.23783532690744397,0.2211737629459149,0.3290974792964183,0.2281576448243115,0.303641951917814,0.2639812331783805,0.04384635794322521,87
0.01159968376159668,0.000799431120952352,0.003999948501586914,1.7059844799040143e-06,0.06791259034879957,poly,"{'svc__C': 0.06791259034879957, 'svc__kernel': 'poly'}",0.25,0.25,0.29200404858299595,0.25,0.2692307692307692,0.262246963562753,0.016638641771687866,88,0.23783532690744397,0.2211737629459149,0.3290974792964183,0.2281576448243115,0.2800815536664593,0.25926915352810964,0.0404666399894161,88
0.013199806213378906,0.0011658115022778535,0.005400371551513672,0.0008000375119249089,0.036621864610783136,poly,"{'svc__C': 0.036621864610783136, 'svc__kernel': 'poly'}",0.2638888888888889,0.25,0.2692307692307692,0.25,0.2692307692307692,0.26047008547008543,0.008768497661830419,89,0.26181933756700426,0.2211737629459149,0.2806534461706875,0.2281576448243115,0.27843951754166457,0.25404874180991655,0.024956824845188477,89
0.011800050735473633,0.001166589109515537,0.0041996479034423825,0.0004009492156147607,0.009921878214669094,poly,"{'svc__C': 0.009921878214669094, 'svc__kernel': 'poly'}",0.2638888888888889,0.25,0.2692307692307692,0.25,0.25,0.2566239316239316,0.008286632234899706,90,0.26062013703402626,0.2211737629459149,0.2800815536664593,0.2281576448243115,0.2281576448243115,0.24363814865900468,0.022805483205251803,90
0.010600090026855469,0.0004893984902289665,0.0033998489379882812,0.0004898839404583584,0.008327552962817153,poly,"{'svc__C': 0.008327552962817153, 'svc__kernel': 'poly'}",0.2638888888888889,0.25,0.25961538461538464,0.25,0.25,0.2547008547008547,0.005913825856024813,91,0.26062013703402626,0.2211737629459149,0.2549813172866132,0.2281576448243115,0.2281576448243115,0.23861810138303546,0.015968667156887415,91
0.011198663711547851,0.0007487367389889417,0.0038008689880371094,0.00040042455368821884,0.002936300798678297,poly,"{'svc__C': 0.002936300798678297, 'svc__kernel': 'poly'}",0.2638888888888889,0.25,0.25,0.25,0.25,0.25277777777777777,0.005555555555555558,92,0.26062013703402626,0.2211737629459149,0.2281576448243115,0.2281576448243115,0.2281576448243115,0.2332533668905751,0.0139481618120393,92
0.011600780487060546,0.0007991435895474305,0.0035988330841064454,0.0004900974808698157,0.0030106310482014282,poly,"{'svc__C': 0.0030106310482014282, 'svc__kernel': 'poly'}",0.2638888888888889,0.25,0.25,0.25,0.25,0.25277777777777777,0.005555555555555558,92,0.26062013703402626,0.2211737629459149,0.2281576448243115,0.2281576448243115,0.2281576448243115,0.2332533668905751,0.0139481618120393,92
0.01100020408630371,0.0006312043587424615,0.0037995338439941405,0.00040047527486383467,0.004230500563599059,poly,"{'svc__C': 0.004230500563599059, 'svc__kernel': 'poly'}",0.2560763888888889,0.25,0.25,0.25,0.25,0.25121527777777775,0.0024305555555555578,94,0.2542361529703302,0.2211737629459149,0.2281576448243115,0.2281576448243115,0.2281576448243115,0.23197657007783593,0.01145375259688568,94
0.011399126052856446,0.0008004434394992044,0.004400873184204101,0.0004898630909427722,0.006131130247866113,poly,"{'svc__C': 0.006131130247866113, 'svc__kernel': 'poly'}",0.2560763888888889,0.25,0.25,0.25,0.25,0.25121527777777775,0.0024305555555555578,94,0.2542361529703302,0.2211737629459149,0.2281576448243115,0.2281576448243115,0.2281576448243115,0.23197657007783593,0.01145375259688568,94
0.011400079727172852,0.0004885391256610253,0.006399345397949219,0.0004885608786966262,0.013845954283634727,rbf,"{'svc__C': 0.013845954283634727, 'svc__kernel': 'rbf'}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,96,0.23355000570190443,0.2211737629459149,0.2260644554222536,0.2260644554222536,0.2260644554222536,0.22658342698291603,0.003964988738531666,96
0.014199924468994141,0.001599466909749939,0.00440068244934082,0.0004892406732842336,0.001253084518870162,sigmoid,"{'svc__C': 0.001253084518870162, 'svc__kernel': 'sigmoid'}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,96,0.23355000570190443,0.2211737629459149,0.2260644554222536,0.2260644554222536,0.2260644554222536,0.22658342698291603,0.003964988738531666,96
0.011996984481811523,0.0006326359432450127,0.006000614166259766,9.122431979040618e-07,0.0012869001457451402,rbf,"{'svc__C': 0.0012869001457451402, 'svc__kernel': 'rbf'}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,96,0.23355000570190443,0.2211737629459149,0.2260644554222536,0.2260644554222536,0.2260644554222536,0.22658342698291603,0.003964988738531666,96
0.012200355529785156,0.0003998283694452242,0.004200077056884766,0.00040001881990829716,0.014263367548552796,sigmoid,"{'svc__C': 0.014263367548552796, 'svc__kernel': 'sigmoid'}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,96,0.23355000570190443,0.2211737629459149,0.2260644554222536,0.2260644554222536,0.2260644554222536,0.22658342698291603,0.003964988738531666,96
0.011000394821166992,4.264961199760036e-07,0.005999612808227539,4.1019083342755444e-07,0.004012313683967672,rbf,"{'svc__C': 0.004012313683967672, 'svc__kernel': 'rbf'}",0.25,0.25,0.25,0.25,0.25,0.25,0.0,96,0.23355000570190443,0.2211737629459149,0.2260644554222536,0.2260644554222536,0.2260644554222536,0.22658342698291603,0.003964988738531666,96
